,BidPrice-Stock,BidVolume-Stock,AskPrice-Stock,AskVolume-Stock,TimeToExpiry,BidPrice-P60,BidVolume-P60,AskPrice-P60,AskVolume-P60,BidPrice-P70,BidVolume-P70,AskPrice-P70,AskVolume-P70,BidPrice-P80,BidVolume-P80,AskPrice-P80,AskVolume-P80,BidPrice-C60,BidVolume-C60,AskPrice-C60,AskVolume-C60,BidPrice-C70,BidVolume-C70,AskPrice-C70,AskVolume-C70,BidPrice-C80,BidVolume-C80,AskPrice-C80,AskVolume-C80
01/01/2018 11:10,70.25,119,70.6,210,0.910359589,1.36,18,1.41,15,5.1,18,5.19,21,11.69,21,11.79,22,11.74,19,11.84,16,5.49,15,5.58,19,2.09,16,2.17,15
01/01/2018 11:15,70.25,130,70.55,204,0.910350076,1.34,18,1.4,16,5.08,17,5.17,21,11.65,22,11.76,20,11.78,19,11.88,16,5.48,17,5.57,18,2.1,14,2.17,15
01/01/2018 11:20,70.25,143,70.55,192,0.910340563,1.36,19,1.42,20,5.1,19,5.18,24,11.7,24,11.81,18,11.79,17,11.88,16,5.48,18,5.58,18,2.12,14,2.19,18
01/01/2018 11:25,70.35,128,70.6,168,0.91033105,1.33,19,1.39,23,5.07,16,5.16,25,11.65,19,11.77,18,11.84,17,11.95,18,5.52,18,5.62,19,2.12,14,2.2,16
01/01/2018 11:30,70.4,146,70.65,167,0.910321537,1.31,19,1.37,24,5.01,20,5.1,26,11.6,16,11.7,18,11.87,18,11.98,18,5.55,19,5.64,19,2.15,14,2.23,14
01/01/2018 11:35,70.45,136,70.7,159,0.910312024,1.32,20,1.38,26,5,22,5.1,24,11.49,17,11.6,18,11.94,16,12.04,18,5.57,21,5.67,23,2.2,14,2.28,12
01/01/2018 11:40,70.4,126,70.7,135,0.910302511,1.3,21,1.36,24,4.99,23,5.08,25,11.54,18,11.66,19,11.88,16,11.98,18,5.58,21,5.68,24,2.22,13,2.3,12
01/01/2018 11:45,70.4,119,70.65,118,0.910292998,1.29,20,1.35,19,4.97,25,5.06,24,11.58,21,11.69,21,11.84,15,11.94,19,5.58,17,5.68,27,2.18,14,2.25,14
01/01/2018 11:50,70.3,116,70.55,115,0.910283486,1.32,20,1.38,18,4.94,26,5.04,23,11.66,22,11.77,22,11.8,15,11.9,21,5.54,17,5.64,24,2.15,16,2.23,13
01/01/2018 11:55,70.35,106,70.6,125,0.910273973,1.32,18,1.39,18,4.93,22,5.03,19,11.61,24,11.73,21,11.81,17,11.91,22,5.54,17,5.65,25,2.15,17,2.23,14
01/01/2018 12:00,70.45,93,70.7,116,0.91026446,1.29,19,1.35,19,4.94,21,5.04,20,11.57,23,11.69,21,11.84,16,11.94,22,5.57,19,5.66,23,2.15,16,2.23,14
01/01/2018 12:05,70.45,93,70.7,105,0.910254947,1.29,17,1.35,17,4.98,20,5.08,18,11.58,22,11.69,19,11.84,15,11.94,20,5.56,19,5.66,21,2.16,16,2.24,14
01/01/2018 12:10,70.5,85,70.75,102,0.910245434,1.24,19,1.3,18,4.93,18,5.03,20,11.52,22,11.63,21,11.87,14,11.97,18,5.61,20,5.71,20,2.19,18,2.26,14
01/01/2018 12:15,70.6,86,70.8,95,0.910235921,1.28,19,1.33,18,4.89,20,4.98,23,11.5,26,11.61,22,11.93,17,12.03,20,5.64,17,5.74,18,2.2,18,2.28,18
01/01/2018 12:20,70.5,81,70.75,97,0.910226408,1.28,19,1.33,18,4.95,19,5.06,21,11.54,24,11.64,21,11.88,16,11.98,18,5.63,18,5.74,17,2.15,16,2.22,18
01/01/2018 12:25,70.55,88,70.8,88,0.910216895,1.26,18,1.32,16,4.93,19,5.02,20,11.53,21,11.64,19,11.91,15,12.01,18,5.67,18,5.77,19,2.17,15,2.25,18
01/01/2018 12:30,70.5,103,70.7,90,0.910207382,1.28,16,1.33,16,4.95,18,5.05,20,11.58,19,11.69,18,11.92,17,12.02,19,5.61,18,5.71,19,2.18,15,2.26,18
01/01/2018 12:35,70.45,114,70.7,93,0.910197869,1.29,18,1.35,17,4.92,20,5.03,17,11.54,18,11.65,20,11.97,18,12.07,20,5.65,18,5.75,17,2.19,15,2.27,16
01/01/2018 12:40,70.4,120,70.6,85,0.910188356,1.32,17,1.37,17,4.93,19,5.04,17,11.58,18,11.69,20,11.92,20,12.02,19,5.65,16,5.75,16,2.16,14,2.24,15
01/01/2018 12:45,70.4,139,70.6,82,0.910178843,1.37,18,1.42,18,4.97,21,5.07,16,11.63,16,11.74,21,11.89,18,12,19,5.61,17,5.72,17,2.15,13,2.23,15
01/01/2018 12:50,70.4,125,70.6,89,0.91016933,1.37,20,1.42,18,5.01,20,5.11,16,11.66,19,11.77,24,11.88,17,11.98,18,5.57,17,5.67,16,2.19,13,2.27,15
01/01/2018 12:55,70.35,105,70.55,94,0.910159817,1.38,19,1.43,17,5.03,21,5.13,16,11.67,22,11.78,23,11.84,16,11.95,21,5.53,16,5.64,16,2.2,15,2.28,16
01/01/2018 13:00,70.25,106,70.5,100,0.910150304,1.37,19,1.43,20,5.07,20,5.17,17,11.75,23,11.86,26,11.76,18,11.86,20,5.47,15,5.56,18,2.19,15,2.27,15
01/01/2018 13:05,70.3,96,70.55,88,0.910140791,1.38,17,1.44,21,5.12,19,5.23,18,11.67,26,11.79,24,11.81,18,11.92,19,5.48,16,5.57,19,2.17,16,2.25,14
01/01/2018 13:10,70.35,103,70.55,90,0.910131279,1.36,17,1.42,22,5.1,18,5.2,19,11.68,20,11.79,20,11.82,18,11.92,17,5.49,15,5.59,19,2.2,16,2.28,14
01/01/2018 13:15,70.3,100,70.5,112,0.910121766,1.36,17,1.42,22,5.16,19,5.26,17,11.72,20,11.83,20,11.78,22,11.89,20,5.52,14,5.62,17,2.21,16,2.28,14
01/01/2018 13:20,70.25,86,70.45,114,0.910112253,1.37,16,1.43,24,5.16,18,5.26,19,11.74,19,11.85,18,11.76,20,11.86,18,5.49,16,5.59,18,2.18,15,2.26,13
01/01/2018 13:25,70.2,90,70.4,127,0.91010274,1.36,18,1.41,25,5.14,18,5.24,19,11.77,19,11.87,18,11.7,21,11.8,18,5.47,17,5.56,18,2.15,15,2.23,13
01/01/2018 13:30,70.3,94,70.5,116,0.910093227,1.34,20,1.4,21,5.13,17,5.23,21,11.68,19,11.79,19,11.71,21,11.82,20,5.5,20,5.61,17,2.15,17,2.22,15
01/01/2018 13:35,70.25,91,70.45,114,0.910083714,1.33,21,1.39,23,5.17,18,5.27,22,11.7,18,11.81,19,11.63,20,11.74,21,5.52,20,5.62,18,2.18,15,2.25,14
01/01/2018 13:40,70.2,77,70.4,104,0.910074201,1.37,19,1.43,22,5.18,18,5.28,24,11.78,16,11.89,18,11.6,21,11.72,23,5.48,19,5.58,20,2.15,14,2.22,14
01/01/2018 13:45,70.3,77,70.5,114,0.910064688,1.35,17,1.41,18,5.16,19,5.27,21,11.71,17,11.83,18,11.66,25,11.79,23,5.51,18,5.61,19,2.19,14,2.26,13
01/01/2018 13:50,70.25,91,70.45,108,0.910055175,1.32,17,1.39,21,5.16,22,5.27,20,11.7,16,11.82,19,11.66,25,11.78,23,5.48,20,5.59,18,2.15,13,2.23,13
01/01/2018 13:55,70.25,99,70.45,113,0.910045662,1.3,15,1.36,19,5.09,20,5.19,19,11.68,19,11.8,18,11.68,23,11.8,21,5.5,21,5.6,17,2.11,16,2.19,15
01/01/2018 14:00,70.2,99,70.45,102,0.910036149,1.34,15,1.4,19,5.08,21,5.18,19,11.74,20,11.87,18,11.69,23,11.8,21,5.47,22,5.57,20,2.14,15,2.21,16
01/01/2018 14:05,70.25,93,70.45,104,0.910026636,1.34,16,1.4,20,5.13,18,5.24,17,11.71,20,11.82,18,11.7,22,11.82,22,5.52,22,5.62,21,2.16,16,2.23,15
01/01/2018 14:10,70.3,87,70.5,104,0.910017123,1.34,16,1.4,17,5.06,20,5.16,18,11.69,21,11.82,18,11.76,23,11.88,23,5.53,21,5.63,22,2.17,15,2.25,16
01/01/2018 14:15,70.25,93,70.45,101,0.91000761,1.33,18,1.39,17,5.07,20,5.18,16,11.7,20,11.83,18,11.73,24,11.85,23,5.53,20,5.63,20,2.17,14,2.24,16
01/01/2018 14:20,70.2,101,70.4,110,0.909998097,1.33,16,1.38,17,5.1,20,5.2,17,11.76,19,11.87,17,11.7,24,11.81,21,5.45,20,5.55,20,2.18,13,2.25,17
01/01/2018 14:25,70.15,102,70.35,109,0.909988584,1.34,16,1.4,19,5.05,18,5.15,16,11.78,20,11.88,19,11.69,22,11.8,22,5.43,21,5.53,18,2.17,12,2.23,15
01/01/2018 14:30,70.2,125,70.45,120,0.909979072,1.35,16,1.4,19,5.02,17,5.11,17,11.79,17,11.89,19,11.7,22,11.81,21,5.52,19,5.61,18,2.15,14,2.22,15
01/01/2018 14:35,70.25,121,70.45,117,0.909969559,1.35,16,1.41,19,5.08,19,5.17,16,11.79,18,11.88,17,11.74,22,11.84,21,5.51,18,5.6,19,2.17,15,2.24,15
01/01/2018 14:40,70.25,123,70.5,112,0.909960046,1.36,17,1.42,19,5.11,18,5.2,17,11.78,15,11.88,18,11.76,22,11.87,20,5.57,18,5.66,18,2.13,17,2.19,15
01/01/2018 14:45,70.2,117,70.45,123,0.909950533,1.38,17,1.44,18,5.09,17,5.18,17,11.81,16,11.9,18,11.71,22,11.81,20,5.48,18,5.57,19,2.13,20,2.2,14
01/01/2018 14:50,70.1,129,70.3,117,0.90994102,1.42,19,1.47,16,5.17,17,5.26,19,11.89,16,11.98,19,11.63,23,11.73,21,5.35,18,5.44,19,2.09,17,2.15,15
01/01/2018 14:55,70,133,70.25,121,0.909931507,1.44,17,1.5,15,5.26,18,5.35,18,11.93,16,12.02,20,11.55,20,11.65,19,5.32,16,5.41,19,2.02,17,2.09,15
01/01/2018 15:00,70.05,129,70.25,118,0.909921994,1.43,19,1.48,15,5.19,18,5.27,19,11.87,18,11.96,22,11.59,19,11.69,18,5.37,15,5.46,18,2.07,13,2.14,14
01/01/2018 15:05,70.05,109,70.25,121,0.909912481,1.41,18,1.46,15,5.13,18,5.21,19,11.87,20,11.96,21,11.57,21,11.67,19,5.39,15,5.48,18,2.05,13,2.12,14
01/01/2018 15:10,70.05,101,70.25,121,0.909902968,1.38,19,1.44,17,5.13,18,5.22,16,11.83,19,11.93,22,11.58,23,11.68,19,5.4,14,5.49,18,2,13,2.07,13
01/01/2018 15:15,70,105,70.2,120,0.909893455,1.36,15,1.42,16,5.13,19,5.21,16,11.87,20,11.96,21,11.55,23,11.66,20,5.36,14,5.46,19,1.99,12,2.06,15
01/01/2018 15:20,70,102,70.2,116,0.909883942,1.36,14,1.42,19,5.23,19,5.31,17,11.87,19,11.97,20,11.53,21,11.63,19,5.35,17,5.45,18,1.98,13,2.04,13
01/01/2018 15:25,69.95,102,70.15,116,0.909874429,1.37,14,1.43,22,5.27,19,5.36,15,11.92,18,12.02,21,11.48,23,11.59,21,5.33,16,5.43,16,1.94,12,2.01,13
01/01/2018 15:30,69.95,113,70.1,114,0.909864916,1.38,15,1.44,21,5.29,19,5.38,16,11.92,18,12.03,20,11.48,20,11.6,22,5.38,15,5.48,19,1.92,12,1.99,13
01/01/2018 15:35,69.9,103,70.1,103,0.909855403,1.39,16,1.44,22,5.3,16,5.38,18,11.96,18,12.06,18,11.43,20,11.53,22,5.3,14,5.39,20,1.92,14,1.98,16
01/01/2018 15:40,70,104,70.2,119,0.90984589,1.39,14,1.44,21,5.26,16,5.35,19,11.95,20,12.06,17,11.47,22,11.57,22,5.37,15,5.46,21,1.96,14,2.03,16
01/01/2018 15:45,70,115,70.2,113,0.909836377,1.39,14,1.45,18,5.18,18,5.27,19,11.94,22,12.04,17,11.49,23,11.59,24,5.33,15,5.42,18,1.97,14,2.03,16
01/01/2018 15:50,70,105,70.2,109,0.909826865,1.36,13,1.42,18,5.21,18,5.31,17,11.99,21,12.09,18,11.5,22,11.61,25,5.3,14,5.39,18,2,15,2.07,15
01/01/2018 15:55,70,108,70.2,101,0.909817352,1.34,11,1.4,16,5.23,19,5.33,19,11.95,16,12.05,17,11.5,23,11.61,28,5.27,15,5.36,19,1.99,15,2.06,16
01/01/2018 16:00,70,113,70.2,88,0.909807839,1.38,11,1.44,19,5.15,16,5.25,20,12.01,16,12.12,18,11.47,22,11.57,28,5.31,14,5.41,16,2,15,2.07,14
01/01/2018 16:05,70,112,70.2,76,0.909798326,1.39,13,1.45,19,5.22,18,5.32,19,12,18,12.11,19,11.47,25,11.57,27,5.24,15,5.34,17,2.01,16,2.08,15
01/01/2018 16:10,70.05,114,70.25,86,0.909788813,1.36,15,1.42,21,5.18,20,5.27,21,11.95,17,12.06,19,11.52,24,11.62,24,5.31,15,5.41,19,2.08,15,2.15,13
01/01/2018 16:15,70.05,106,70.25,93,0.9097793,1.39,16,1.45,22,5.15,19,5.24,20,11.87,16,11.97,18,11.55,24,11.64,20,5.37,15,5.46,18,2.07,15,2.14,16
01/01/2018 16:20,70,106,70.2,99,0.909769787,1.4,14,1.46,22,5.15,19,5.24,19,11.9,17,11.99,19,11.53,26,11.62,24,5.35,17,5.44,18,2.06,16,2.13,16
01/01/2018 16:25,70.05,100,70.25,90,0.909760274,1.38,14,1.44,20,5.11,19,5.2,16,11.88,19,11.97,20,11.59,27,11.68,24,5.4,19,5.49,19,2.06,16,2.14,16
01/01/2018 16:30,70.2,87,70.4,97,0.909750761,1.35,12,1.41,18,5.04,16,5.13,17,11.8,19,11.89,20,11.72,26,11.81,21,5.51,21,5.6,20,2.1,17,2.18,17
01/01/2018 16:35,70.15,87,70.35,86,0.909741248,1.37,13,1.43,19,5.12,16,5.21,15,11.84,21,11.93,21,11.65,23,11.73,20,5.4,19,5.49,17,2.08,17,2.16,16
01/01/2018 16:40,70.15,92,70.4,74,0.909731735,1.37,13,1.43,20,5.07,16,5.16,16,11.8,20,11.88,18,11.66,23,11.74,19,5.46,19,5.55,15,2.06,16,2.13,17
01/01/2018 16:45,70.2,98,70.4,81,0.909722222,1.33,13,1.39,21,5.06,15,5.15,16,11.8,19,11.89,19,11.66,24,11.75,20,5.47,19,5.56,17,2.07,16,2.15,17
01/01/2018 16:50,70.2,97,70.4,77,0.909712709,1.38,15,1.44,19,5.14,15,5.23,15,11.79,17,11.89,18,11.62,19,11.7,18,5.43,19,5.52,19,2.09,15,2.16,14
01/01/2018 16:55,70.2,98,70.35,81,0.909703196,1.37,18,1.43,20,5.18,16,5.28,17,11.78,19,11.87,18,11.61,20,11.7,18,5.42,17,5.52,19,2.1,14,2.18,12
01/01/2018 17:00,70.2,90,70.4,89,0.909693683,1.34,16,1.4,20,5.12,15,5.21,16,11.8,20,11.89,16,11.64,17,11.73,17,5.42,17,5.51,20,2.1,15,2.18,13
01/01/2018 17:05,70.1,75,70.3,95,0.90968417,1.39,17,1.45,21,5.14,19,5.23,18,11.87,19,11.96,17,11.6,18,11.69,17,5.38,19,5.48,16,2.04,16,2.12,14
01/01/2018 17:10,70.1,76,70.3,96,0.909674658,1.38,20,1.43,20,5.18,20,5.27,17,11.93,16,12.03,19,11.58,18,11.67,18,5.33,17,5.43,16,2.01,17,2.09,15
01/01/2018 17:15,70.1,77,70.3,98,0.909665145,1.37,19,1.43,19,5.16,20,5.25,17,11.93,17,12.02,18,11.6,19,11.7,18,5.35,17,5.45,17,2.03,19,2.1,16
01/01/2018 17:20,70.15,77,70.35,100,0.909655632,1.39,18,1.44,18,5.19,20,5.28,15,11.91,16,12,18,11.58,19,11.67,18,5.34,22,5.43,19,2.02,21,2.09,18
01/01/2018 17:25,70.1,69,70.3,91,0.909646119,1.37,17,1.42,18,5.22,21,5.31,15,11.96,16,12.05,17,11.54,18,11.63,18,5.34,21,5.44,18,2.01,20,2.08,19
01/01/2018 17:30,70.2,80,70.4,99,0.909636606,1.37,19,1.42,19,5.18,20,5.28,15,11.89,15,11.99,15,11.6,18,11.7,18,5.41,20,5.51,19,2.04,21,2.12,21
01/01/2018 17:35,70.2,90,70.4,107,0.909627093,1.36,16,1.42,18,5.17,21,5.27,16,11.88,17,11.98,14,11.6,19,11.71,20,5.45,22,5.55,21,2.07,21,2.15,22
01/01/2018 17:40,70.2,98,70.4,116,0.90961758,1.38,17,1.44,19,5.21,20,5.31,17,11.86,18,11.96,14,11.59,17,11.7,19,5.43,17,5.54,20,2.06,21,2.14,24
01/01/2018 17:45,70.2,94,70.4,113,0.909608067,1.33,16,1.38,20,5.16,19,5.26,15,11.8,19,11.91,14,11.68,17,11.79,18,5.51,16,5.61,18,2.08,22,2.16,24
01/01/2018 17:50,70.25,105,70.45,98,0.909598554,1.36,17,1.41,19,5.14,18,5.24,15,11.8,20,11.9,14,11.7,16,11.81,16,5.51,15,5.6,19,2.05,21,2.13,21
01/01/2018 17:55,70.3,99,70.5,95,0.909589041,1.32,17,1.38,19,5.08,18,5.18,14,11.81,21,11.91,15,11.74,17,11.84,16,5.54,17,5.63,18,2.1,23,2.18,22
01/01/2018 18:00,70.25,102,70.45,92,0.909579528,1.34,19,1.4,20,5.07,18,5.17,15,11.86,18,11.96,15,11.74,17,11.83,18,5.47,19,5.56,19,2.1,21,2.17,21
01/01/2018 18:05,70.25,95,70.45,81,0.909570015,1.35,18,1.4,20,5.08,19,5.18,14,11.84,16,11.94,15,11.74,15,11.84,19,5.56,19,5.66,21,2.11,19,2.18,22
01/01/2018 18:10,70.25,95,70.4,85,0.909560502,1.38,19,1.43,21,5.05,18,5.16,14,11.81,16,11.92,15,11.69,16,11.79,19,5.55,19,5.65,19,2.09,20,2.16,20
01/01/2018 18:15,70.2,89,70.4,76,0.909550989,1.36,20,1.42,19,5.12,18,5.23,15,11.8,15,11.91,14,11.67,16,11.78,17,5.51,20,5.62,20,2.09,18,2.16,22
01/01/2018 18:20,70.2,85,70.4,80,0.909541476,1.38,19,1.43,18,5.13,20,5.24,18,11.76,17,11.86,14,11.68,19,11.78,18,5.5,18,5.61,22,2.09,18,2.16,20
01/01/2018 18:25,70.2,93,70.4,86,0.909531963,1.34,20,1.4,22,5.15,18,5.25,17,11.74,16,11.84,14,11.71,17,11.81,17,5.48,18,5.6,20,2.09,21,2.16,21
01/01/2018 18:30,70.2,89,70.45,80,0.909522451,1.33,23,1.38,23,5.15,16,5.25,16,11.76,18,11.85,14,11.73,18,11.82,15,5.45,19,5.56,19,2.05,20,2.11,21
01/01/2018 18:35,70.3,77,70.5,76,0.909512938,1.31,21,1.36,23,5.12,18,5.21,16,11.69,17,11.77,17,11.79,16,11.88,17,5.49,19,5.59,19,2.07,18,2.14,22
01/01/2018 18:40,70.35,75,70.55,75,0.909503425,1.31,19,1.35,22,5.12,18,5.21,18,11.65,16,11.73,16,11.81,18,11.9,17,5.54,20,5.64,19,2.12,22,2.19,23
01/01/2018 18:45,70.3,76,70.5,76,0.909493912,1.31,18,1.36,23,5.1,15,5.19,19,11.68,19,11.76,18,11.8,17,11.89,19,5.43,18,5.52,18,2.07,23,2.14,22
01/01/2018 18:50,70.3,73,70.5,79,0.909484399,1.35,20,1.4,22,5.11,13,5.19,19,11.7,18,11.79,17,11.76,18,11.85,21,5.52,19,5.61,17,2.11,22,2.17,23
01/01/2018 18:55,70.35,73,70.55,79,0.909474886,1.34,19,1.39,21,5.09,13,5.17,21,11.61,16,11.7,16,11.8,17,11.89,17,5.53,18,5.62,19,2.15,21,2.22,23
01/01/2018 19:00,70.25,84,70.45,87,0.909465373,1.36,17,1.41,20,5.18,15,5.26,23,11.69,16,11.78,16,11.72,20,11.81,17,5.48,18,5.58,16,2.1,21,2.17,24
01/01/2018 19:05,70.35,79,70.55,89,0.90945586,1.35,19,1.4,24,5.19,15,5.27,20,11.66,15,11.75,17,11.78,19,11.87,16,5.51,17,5.61,16,2.14,20,2.2,21
01/01/2018 19:10,70.35,83,70.55,89,0.909446347,1.37,22,1.42,23,5.18,17,5.26,19,11.67,16,11.76,18,11.74,19,11.84,18,5.44,17,5.55,17,2.12,17,2.19,19
01/01/2018 19:15,70.35,84,70.5,88,0.909436834,1.38,20,1.43,24,5.15,15,5.24,19,11.66,17,11.75,20,11.8,17,11.9,19,5.41,15,5.52,15,2.14,17,2.21,18
01/01/2018 19:20,70.3,78,70.45,80,0.909427321,1.37,21,1.42,23,5.15,16,5.24,19,11.69,18,11.78,21,11.77,19,11.86,17,5.4,16,5.5,16,2.15,17,2.21,20
01/01/2018 19:25,70.25,83,70.4,86,0.909417808,1.38,18,1.43,24,5.1,19,5.19,23,11.7,16,11.79,20,11.8,19,11.9,16,5.4,15,5.51,16,2.11,13,2.17,18
01/01/2018 19:30,70.3,88,70.5,92,0.909408295,1.34,18,1.39,22,5.01,19,5.1,23,11.6,17,11.69,21,11.81,20,11.9,15,5.48,15,5.6,14,2.08,14,2.15,19
01/01/2018 19:35,70.4,88,70.6,88,0.909398782,1.32,21,1.38,21,4.97,21,5.06,25,11.56,17,11.66,22,11.88,23,11.98,17,5.56,15,5.67,15,2.12,15,2.19,20
01/01/2018 19:40,70.45,77,70.65,73,0.909389269,1.29,22,1.35,22,4.97,21,5.06,25,11.55,17,11.65,21,11.89,20,11.98,17,5.56,17,5.68,16,2.13,16,2.19,19
01/01/2018 19:45,70.4,86,70.6,78,0.909379756,1.36,22,1.42,20,4.95,20,5.04,23,11.63,21,11.72,20,11.86,19,11.95,18,5.55,17,5.66,15,2.1,18,2.17,22
01/01/2018 19:50,70.45,99,70.65,91,0.909370244,1.35,20,1.41,20,4.94,22,5.03,25,11.59,23,11.68,23,11.89,21,11.98,22,5.56,17,5.67,18,2.17,18,2.24,23
01/01/2018 19:55,70.5,101,70.7,101,0.909360731,1.29,21,1.35,21,4.97,21,5.07,22,11.53,25,11.63,21,11.93,19,12.03,21,5.62,19,5.74,20,2.18,18,2.26,23
01/01/2018 20:00,70.6,103,70.75,98,0.909351218,1.29,21,1.36,21,4.98,19,5.08,22,11.46,26,11.56,23,11.98,17,12.07,22,5.63,21,5.75,22,2.19,19,2.26,24
01/01/2018 20:05,70.7,98,70.85,103,0.909341705,1.29,21,1.35,21,4.97,18,5.07,19,11.48,25,11.58,21,12.07,18,12.16,22,5.69,22,5.81,22,2.19,18,2.26,21
01/01/2018 20:10,70.75,103,70.9,106,0.909332192,1.28,21,1.35,21,4.91,19,5.01,21,11.42,24,11.51,22,12.1,20,12.2,23,5.7,23,5.82,22,2.2,18,2.27,22
01/01/2018 20:15,70.8,102,71,107,0.909322679,1.25,21,1.31,21,4.85,19,4.95,20,11.35,23,11.44,25,12.17,22,12.26,22,5.74,22,5.85,23,2.2,20,2.27,21
01/01/2018 20:20,70.8,98,71,111,0.909313166,1.25,20,1.32,20,4.9,19,5.01,21,11.31,23,11.4,27,12.17,23,12.26,23,5.75,25,5.86,20,2.22,21,2.29,22
01/01/2018 20:25,70.85,113,71.05,124,0.909303653,1.24,20,1.31,21,4.91,19,5,22,11.33,22,11.42,26,12.17,24,12.26,21,5.75,23,5.85,21,2.24,22,2.31,22
01/01/2018 20:30,70.8,115,71.05,122,0.90929414,1.23,22,1.29,21,4.89,21,4.98,25,11.34,23,11.44,26,12.16,26,12.26,25,5.76,22,5.86,23,2.21,21,2.27,23
01/01/2018 20:35,70.85,109,71.1,107,0.909284627,1.26,21,1.32,20,4.89,21,4.97,25,11.31,24,11.4,25,12.18,23,12.28,24,5.85,21,5.95,21,2.23,23,2.29,24
01/01/2018 20:40,70.8,122,71.05,114,0.909275114,1.26,20,1.32,20,4.9,19,4.98,24,11.38,27,11.47,25,12.13,22,12.23,23,5.78,22,5.88,21,2.18,20,2.24,21
01/01/2018 20:45,70.8,131,71.05,121,0.909265601,1.23,17,1.3,17,4.9,20,5,23,11.29,30,11.4,30,12.21,20,12.31,20,5.74,24,5.85,19,2.21,23,2.28,21
01/01/2018 20:50,70.9,137,71.15,116,0.909256088,1.24,19,1.31,20,4.82,19,4.92,22,11.27,30,11.38,29,12.27,20,12.37,20,5.78,22,5.89,19,2.24,23,2.31,20
01/01/2018 20:55,70.85,152,71.05,116,0.909246575,1.23,20,1.29,20,4.83,17,4.92,20,11.3,28,11.41,27,12.19,21,12.3,18,5.72,22,5.82,19,2.23,24,2.3,21
01/01/2018 21:00,70.85,140,71.1,125,0.909237062,1.24,17,1.29,19,4.85,17,4.95,20,11.28,28,11.39,29,12.17,19,12.27,19,5.74,23,5.84,19,2.27,22,2.35,19
01/01/2018 21:05,70.75,130,71,122,0.909227549,1.24,18,1.3,17,4.87,19,4.97,23,11.32,26,11.43,26,12.12,20,12.22,17,5.7,21,5.8,17,2.25,22,2.33,19
01/01/2018 21:10,70.75,125,71.05,128,0.909218037,1.22,18,1.28,18,4.88,21,4.98,25,11.28,26,11.39,26,12.16,22,12.26,21,5.68,19,5.78,15,2.27,21,2.35,19
01/01/2018 21:15,70.8,148,71.05,134,0.909208524,1.21,16,1.27,20,4.86,21,4.96,23,11.29,25,11.4,25,12.16,24,12.26,23,5.71,18,5.8,16,2.25,20,2.33,22
01/01/2018 21:20,70.7,134,71,120,0.909199011,1.22,17,1.28,20,4.89,22,4.99,24,11.34,24,11.45,24,12.11,25,12.21,23,5.7,16,5.79,17,2.25,21,2.32,22
01/01/2018 21:25,70.65,126,70.95,122,0.909189498,1.24,19,1.3,21,4.94,23,5.04,22,11.35,25,11.45,24,12.06,21,12.17,23,5.7,16,5.8,15,2.25,19,2.32,19
01/01/2018 21:30,70.65,112,70.95,124,0.909179985,1.24,19,1.3,24,4.97,24,5.07,25,11.35,26,11.46,25,12.05,22,12.16,22,5.7,15,5.8,16,2.27,19,2.34,20
01/01/2018 21:35,70.6,106,70.9,118,0.909170472,1.26,16,1.33,22,4.92,26,5.02,27,11.38,23,11.5,24,12.04,20,12.15,23,5.7,14,5.81,16,2.28,20,2.35,18
01/01/2018 21:40,70.7,99,71,114,0.909160959,1.26,18,1.32,24,4.9,28,4.99,23,11.37,24,11.49,22,12.1,19,12.21,21,5.71,12,5.81,14,2.35,21,2.43,19
01/01/2018 21:45,70.75,95,71,114,0.909151446,1.26,18,1.32,23,4.86,28,4.96,23,11.35,25,11.47,22,12.14,20,12.24,22,5.71,12,5.81,14,2.33,19,2.4,19
01/01/2018 21:50,70.75,96,71,114,0.909141933,1.27,16,1.33,25,4.87,28,4.97,24,11.33,26,11.45,24,12.14,19,12.24,21,5.75,13,5.86,13,2.26,17,2.34,18
01/01/2018 21:55,70.75,109,71,115,0.90913242,1.27,14,1.33,26,4.83,28,4.93,21,11.31,23,11.43,21,12.18,19,12.28,20,5.72,13,5.82,15,2.29,18,2.36,21
01/01/2018 22:00,70.7,108,71,125,0.909122907,1.26,14,1.33,25,4.85,27,4.95,21,11.4,21,11.52,22,12.16,19,12.26,18,5.68,13,5.79,14,2.28,17,2.36,21
01/01/2018 22:05,70.75,117,71,127,0.909113394,1.26,13,1.32,23,4.88,28,4.98,21,11.43,23,11.54,21,12.11,21,12.21,17,5.69,13,5.79,15,2.32,17,2.4,24
01/01/2018 22:10,70.8,120,71.05,110,0.909103881,1.25,14,1.31,21,4.82,29,4.92,22,11.41,25,11.52,22,12.17,21,12.27,16,5.68,14,5.79,17,2.34,17,2.42,24
01/01/2018 22:15,70.8,125,71,126,0.909094368,1.25,15,1.31,20,4.78,29,4.88,21,11.44,27,11.54,23,12.15,20,12.25,15,5.67,14,5.78,18,2.33,19,2.4,22
01/01/2018 22:20,70.75,125,71,131,0.909084855,1.26,16,1.32,20,4.8,25,4.9,20,11.41,27,11.52,23,12.15,21,12.25,17,5.66,14,5.77,19,2.3,18,2.37,20
01/01/2018 22:25,70.8,126,71,128,0.909075342,1.28,17,1.34,19,4.77,25,4.87,20,11.41,25,11.51,22,12.15,19,12.25,17,5.72,16,5.82,19,2.3,20,2.37,20
